-1,-215.6683851067661,37.509258152777775,66.0,31.10400000000002,184.56438510676608,30.0
-1,-491.2347936599911,62.30758685185195,384.0,310.1759999999999,181.0587936599912,30.0
-1,-436.9058104383488,77.10911949537042,349.0,259.3920000000001,177.51381043834863,30.0
-1,-405.23491271699567,68.65651424537045,347.0,237.11999999999972,168.11491271699592,30.0
-1,-467.0739141009593,56.89880786574081,336.0,274.4640000000001,192.6099141009592,30.0
-1,-385.5289154574122,59.05056579629643,310.0,232.79999999999995,152.72891545741226,30.0
-1,-438.00919448864,75.39660506018518,314.0,240.1920000000001,197.81719448863987,30.0
-1,-362.27863655084616,54.532247458333366,339.0,249.216,113.06263655084612,30.0
-1,-351.0836702211348,57.42559715740746,273.0,218.7839999999999,132.2996702211349,29.0
-1,-291.10393486042824,49.2635943287038,287.0,230.3040000000001,60.79993486042815,21.0
-1,-343.79525046867826,52.32714086574076,285.0,238.6560000000001,105.1392504686782,29.0
-1,-358.83477730164554,45.07912058333341,302.0,227.04,131.79477730164552,28.0
-1,-296.6455187450314,32.69763705555557,265.0,229.53599999999997,67.10951874503145,27.0
-1,-281.13797219650087,32.55777781018524,269.0,221.76,59.37797219650085,25.0
-1,-275.8205703812721,36.62139771296298,246.0,220.12800000000013,55.69257038127199,22.0
-1,-345.2789717732571,47.96444675462969,280.0,265.2479999999999,80.03097177325726,27.0
-1,-264.34450905226333,38.92714116203706,228.0,189.984,74.36050905226332,27.0
-1,-326.05274821334865,41.504220157407445,271.0,255.26400000000015,70.78874821334844,22.0
-1,-285.7161599015757,46.70494129166671,236.0,216.47999999999988,69.23615990157579,22.0
-1,-290.9842791866098,47.54827418518526,230.0,197.4719999999999,93.51227918660992,27.0
-1,-339.7124329204182,33.020809888888905,263.0,268.51199999999994,71.20043292041831,26.0
-1,-292.55768147544205,38.7684767777778,251.0,221.85599999999988,70.70168147544216,25.0
-1,-263.98994915036747,25.921137541666667,231.0,220.896,43.09394915036746,23.0
-1,-267.02340941778067,34.61316390740744,251.0,215.51999999999995,51.50340941778073,21.0
-1,-260.57100481168663,28.81092110648143,222.0,201.69599999999997,58.87500481168671,22.0
-1,-265.95980774087207,26.947560564814808,248.0,216.57600000000008,49.383807740872,21.0
-1,-270.7705579706752,36.14080314814813,234.0,214.176,56.594557970675226,24.0
-1,-235.9253727772988,31.244228921296315,207.0,208.896,27.02937277729876,16.0
